customer_id,age,gender,region,income_tier,education_level,marital_status,tenure_months,contract_type,preferred_channel,loyalty_tier,churn
CUST019370,30.0,male,WEST,,High School,Divorced,25,Multi-year,Web,Bronze,0
CUST010713,62.0,Female,South ,High,,Married,6,Annual,App,,0
CUST013014,41.0,Female,WEST,High,Graduate,Married,25,Multi-year,In-store,Bronze,0
CUST016251,51.0,Male,CENTRAL,Mid,High School,Married,23,Monthly,App,Silver,0
CUST004030,37.0,Female,NORTH,Mid,Post-Graduate,Widowed,37,Monthly,Phone,Bronze,1
CUST013818,30.0,Female,Central,,Post-Graduate,Married,14,Multi-year,Web,Gold,0
CUST013396,66.0,F,CENTRAL,Mid,Graduate,Married,35,Monthly,App,,0
CUST011857,46.0,Female,East,Low,Graduate,Married,33,Monthly,Web,Bronze,0
CUST001029,33.0,Male,South ,Mid,Graduate,Divorced,10,Monthly,App,Gold,0
CUST001848,43.0,Female,East,High,Post-Graduate,Married,72,Annual,Web,Gold,0
CUST017174,39.0,Female,central,Low,,Married,23,Monthly,App,Silver,0
CUST012168,70.0,FEMALE,SOUTH,High,High School,Divorced,53,multi-year,In-store,Bronze,0
CUST013058,33.0,Female,south,Mid,Post-Graduate,Single,65,Monthly,In-store,,1
CUST011318,38.0,Female,north,Mid,Graduate,Single,8,Monthly,App,Silver,0
CUST017131,21.0,Female,WEST,Low,High School,Widowed,9,Multi-year,Web,,0
CUST001965,34.0,Male,south,Mid,Graduate,Married,41,Monthly,Phone,Platinum,1
CUST016133,39.0,female,west,High,Graduate,Divorced,12,Monthly,Phone,Bronze,0
CUST018832,27.0,female,North,,Graduate,Divorced,5,Annual,Web,,0
CUST016473,46.0,F,Central,Mid,High School,Divorced,9,Monthly,App,Bronze,0
CUST017236,,F,north,Mid,High School,Married,28,multi-year,App,Bronze,1
CUST015901,27.0,Male,east,Mid,Graduate,Single,44,Multi-year,App,Platinum,0
CUST006115,34.0,Male,South ,Mid,Graduate,Divorced,12,Monthly,Phone,Bronze,1
CUST018283,36.0,Male,west,High,Graduate,Married,19,Annual,Web,Silver,0
CUST018577,,male,WEST,Mid,Graduate,Married,39,Annual,Phone,Bronze,0
CUST004292,42.0,Male,SOUTH,Low,High School,Married,25,Annual,Phone,,0
CUST014506,63.0,MALE,West,Mid,Post-Graduate,Married,41,Monthly,App,,0
CUST006183,63.0,Female,NORTH,Low,Doctorate,Single,51,Monthly,In-store,Platinum,0
CUST009350,42.0,Male,SOUTH,Mid,Graduate,Single,24,Monthly,Phone,Platinum,0
CUST002021,69.0,FEMALE,west,Low,Doctorate,Single,40,Monthly,Web,Silver,0
CUST010337,46.0,Male,NORTH,Low,Post-Graduate,Married,26,Multi year,In-store,Gold,0
CUST019248,55.0,Male,West,High,Graduate,Divorced,48,Annual,Web,Bronze,0
CUST012470,65.0,Female,south,Low,Post-Graduate,Single,31,Annual,Web,Silver,0
CUST017756,25.0,female,South,Mid,Graduate,Divorced,71,Monthly,App,Bronze,0
CUST001637,23.0,male,Central,Low,High School,Married,39,Multi-year,Web,Silver,0
CUST000901,21.0,Male,east,Mid,,Divorced,20,multiyear,Phone,Platinum,0
CUST019707,36.0,M,SOUTH,High,High School,Single,17,Monthly,Web,Gold,1
CUST018880,18.0,Male,West,Low,High School,Divorced,23,Monthly,In-store,Bronze,0
CUST017482,47.0,Male,WEST,Low,Graduate,Single,32,Monthly,Web,Gold,0
CUST013678,,Male,South,Low,Graduate,Single,72,Monthly,Web,Silver,1
CUST011423,35.0,MALE,West,Mid,High School,Married,18,Monthly,App,Silver,0
CUST001947,18.0,F,central,Low,Graduate,Single,9,Annual,Web,Silver,0
CUST012057,58.0,Male,EAST,Mid,Graduate,Single,11,Monthly,Phone,Silver,1
CUST005667,53.0,Male,WEST,,High School,Single,30,Monthly,Phone,Bronze,0
CUST002674,23.0,Female,south,Mid,Post-Graduate,Married,32,Monthly,Web,Silver,0
CUST002225,69.0,MALE,East,Mid,High School,Single,37,Monthly,App,Bronze,0
CUST014877,35.0,Female,WEST,Low,Graduate,Single,17,Annual,Web,,0
CUST012243,43.0,Male,North,Mid,Graduate,Widowed,59,Multi year,In-store,Bronze,0
CUST019108,39.0,Female,EAST,Low,High School,Single,48,Annual,App,Bronze,0
CUST011507,45.0,Non-binary,central,Mid,,Single,14,Annual,App,Silver,0
CUST011796,57.0,Female,SOUTH,High,Graduate,Divorced,32,Monthly,Web,Gold,0
CUST007241,46.0,M,South,Mid,,Married,57,Multi-year,App,Silver,0
CUST012553,56.0,F,north ,Low,High School,Married,37,Annual,Phone,Bronze,0
CUST018016,66.0,Male,North,Low,Graduate,Single,27,Annual,App,Gold,0
CUST003961,22.0,Male,SOUTH,Mid,Post-Graduate,Single,74,Monthly,Phone,,0
CUST016412,18.0,Female,central,Mid,High School,Married,77,Annual,Web,Silver,0
CUST015190,46.0,MALE,North,Mid,High School,Single,10,Annual,Web,Bronze,0
CUST002974,34.0,Male,Central,Mid,High School,Single,52,Annual,App,Gold,0
CUST000354,70.0,Male,West,Low,High School,Married,8,Annual,App,Bronze,0
CUST004480,33.0,Female,central,Low,High School,Married,56,Monthly,App,Bronze,0
CUST015479,,MALE,west,Mid,High School,Married,26,Monthly,In-store,Bronze,0
CUST002565,23.0,F,CENTRAL,,High School,Divorced,38,Monthly,Phone,Bronze,0
CUST007277,46.0,Male,Central,Mid,Post-Graduate,Single,11,Multi-year,Web,Platinum,1
CUST016701,52.0,female,SOUTH,Mid,Doctorate,Married,7,multiyear,Phone,,0
CUST016492,45.0,Male,south,Low,Graduate,Single,7,Annual,Web,Bronze,1
CUST013767,37.0,female,east,Mid,,Single,19,Monthly,Phone,Platinum,0
CUST004587,49.0,FEMALE,NORTH,Mid,High School,Single,27,Annual,In-store,,1
CUST008392,18.0,MALE,east,Low,High School,Divorced,115,Annual,Web,,0
CUST009366,35.0,M,East,,Graduate,Married,38,Monthly,Web,Bronze,1
CUST017306,49.0,female,east,Mid,Post-Graduate,Married,13,Annual,Web,Silver,0
CUST019325,46.0,Male,west,Mid,Doctorate,Single,34,Monthly,Phone,,0
CUST019062,55.0,Male,central,Low,,Divorced,23,Monthly,App,Silver,0
CUST001341,27.0,Male,EAST,Mid,Doctorate,Married,28,Monthly,Phone,Silver,1
CUST017531,,M,north ,High,Graduate,Divorced,13,Annual,Web,Platinum,0
CUST006933,48.0,Male,West,Low,Post-Graduate,Married,29,Annual,Web,Silver,0
CUST002024,25.0,Male,EAST,Low,Graduate,Divorced,41,Monthly,Web,Gold,0
CUST005731,50.0,Male,East,Mid,,Single,48,Monthly,Phone,Bronze,0
CUST005229,50.0,Male,South,Mid,High School,Single,37,Multi year,App,Bronze,0
CUST002567,18.0,Male,NORTH,Mid,High School,Married,35,Monthly,Web,Silver,0
CUST006615,75.0,M,South,Mid,High School,Married,21,Monthly,Web,Bronze,0
CUST000436,42.0,Male,Central,High,High School,Married,16,Annual,App,Gold,1
CUST017875,47.0,Female,North,Mid,Post-Graduate,Single,44,Monthly,In-store,Bronze,0
CUST018905,41.0,Male,East,Mid,High School,Single,34,Annual,Web,Bronze,0
CUST009118,64.0,Female,NORTH,Mid,Graduate,Married,27,Annual,Web,Gold,0
CUST001961,49.0,Female,West,Low,High School,Single,21,Monthly,Web,Bronze,0
CUST000981,46.0,female,SOUTH,Mid,Graduate,Married,22,Monthly,App,Bronze,0
CUST005979,70.0,F,West,Mid,High School,Divorced,80,Monthly,Phone,Silver,1
CUST005343,54.0,F,South,Mid,Doctorate,Married,67,Annual,Web,Platinum,0
CUST001745,68.0,Male,East,Low,Graduate,Single,15,Monthly,Web,Gold,0
CUST000605,35.0,Female,WEST,Mid,Graduate,Divorced,9,Annual,In-store,Bronze,0
CUST017994,41.0,Female,north,Low,Graduate,Married,20,Monthly,Web,Gold,0
CUST019750,25.0,female,West,Mid,Post-Graduate,Single,24,Monthly,In-store,Bronze,1
CUST003976,57.0,F,SOUTH,Mid,Graduate,Widowed,57,Monthly,Web,Gold,1
CUST019428,42.0,FEMALE,South ,Mid,Graduate,Single,11,Annual,Phone,Bronze,1
CUST015977,61.0,female,central,Mid,High School,Single,10,Monthly,App,Platinum,1
CUST006629,68.0,Female,north ,Mid,Graduate,Married,47,Multi-year,Web,Bronze,0
CUST009866,46.0,female,NORTH,,High School,Single,9,Monthly,In-store,,0
CUST010591,40.0,Male,CENTRAL,,,Married,26,Monthly,Web,Bronze,1
CUST009257,,male,north,Low,,Married,26,Monthly,In-store,Bronze,0
CUST009620,47.0,MALE,SOUTH,Low,Graduate,Widowed,36,Monthly,In-store,Platinum,0
CUST002584,22.0,M,Central,High,Graduate,Married,26,Multi-year,In-store,Silver,0
CUST017888,30.0,Male,central,High,High School,Single,26,Monthly,App,,0
CUST011967,30.0,Male,WEST,Mid,Post-Graduate,Divorced,31,Annual,In-store,,0
CUST014725,29.0,female,west,Mid,High School,Divorced,32,Annual,In-store,Bronze,1
CUST013543,49.0,Female,north,Low,High School,Married,57,Annual,In-store,Bronze,0
CUST012567,65.0,Male,West,,Post-Graduate,Single,33,Annual,Phone,Bronze,1
CUST003484,36.0,Female,CENTRAL,Mid,High School,Divorced,70,Monthly,App,Bronze,0
CUST007451,42.0,Male,SOUTH,High,Post-Graduate,Single,16,Annual,App,Bronze,0
CUST009649,35.0,male,West,Low,High School,Married,12,Monthly,Phone,Bronze,1
CUST019469,33.0,Female,North,Mid,Post-Graduate,Married,38,Multi-year,In-store,,0
CUST019275,49.0,F,north,Low,High School,Divorced,31,Multi-year,In-store,Silver,0
CUST018750,18.0,F,north,High,High School,Divorced,6,Monthly,Web,Silver,1
CUST005757,69.0,male,West,Mid,,Single,28,Annual,App,Gold,0
CUST008502,48.0,Female,central,High,,Married,13,Annual,Phone,,0
CUST007514,31.0,Male,south,Low,High School,Divorced,2,Monthly,App,,0
CUST017474,18.0,M,EAST,Mid,Graduate,Married,25,Monthly,In-store,Silver,0
CUST019869,34.0,Female,North,Low,Graduate,Married,23,Annual,App,Bronze,0
CUST011294,62.0,Male,SOUTH,,High School,Widowed,34,Monthly,Phone,Bronze,0
CUST008653,,Male,central,,Post-Graduate,Married,11,Monthly,In-store,,0
CUST008966,50.0,F,west,Mid,High School,Married,22,Annual,Web,Silver,0
CUST006399,42.0,Female,north ,Mid,High School,Married,19,Annual,App,Silver,0
CUST014553,44.0,Male,WEST,Low,Graduate,Married,17,Monthly,Web,Silver,0
CUST014215,67.0,Female,south,Mid,Graduate,Single,92,Annual,Web,Gold,0
CUST012991,58.0,M,north ,Low,High School,Married,24,Monthly,App,Gold,1
CUST006547,,Female,CENTRAL,Low,High School,Single,32,Monthly,Web,Platinum,0
CUST014392,57.0,Female,South,Low,Graduate,Single,34,Multi year,Web,Gold,0
CUST001474,31.0,Female,South ,Mid,Post-Graduate,Married,25,Monthly,Phone,Gold,0
CUST000958,38.0,female,Central,Mid,Doctorate,Married,23,Multi-year,App,Silver,0
CUST013005,55.0,Female,west,High,Graduate,Married,22,Annual,In-store,Gold,0
CUST013692,,Female,Central,,Post-Graduate,Single,34,Annual,Web,,1
CUST009999,45.0,male,WEST,Mid,Graduate,Single,19,multiyear,App,Silver,1
CUST011817,39.0,Male,north,Mid,Graduate,Single,9,Monthly,Web,,0
CUST004320,39.0,M,north,Mid,Graduate,Single,6,Monthly,In-store,Bronze,0
CUST005966,52.0,Female,east,Mid,Graduate,Married,41,Monthly,In-store,Bronze,1
CUST006722,,F,West,Mid,Graduate,Divorced,43,Monthly,App,Bronze,0
CUST016734,39.0,M,west,Mid,Post-Graduate,Single,12,multiyear,App,Bronze,1
CUST019980,65.0,Male,central,Low,Graduate,Widowed,20,Monthly,In-store,Bronze,0
CUST012598,55.0,Male,East,Mid,Graduate,Married,76,Annual,Phone,,0
CUST013280,39.0,F,West,Mid,High School,Married,64,Annual,Web,Silver,1
CUST015323,31.0,male,South ,Mid,Graduate,Married,29,Monthly,Web,,0
CUST015975,,FEMALE,north ,Mid,Graduate,Single,8,Monthly,Web,Gold,0
CUST007932,45.0,Female,NORTH,Mid,,Widowed,12,Monthly,App,Silver,0
CUST008268,19.0,male,South ,Mid,,Single,22,Monthly,Web,Bronze,0
CUST016321,41.0,Non-binary,South,High,High School,Single,26,Monthly,Web,Gold,0
CUST009690,,Female,South ,Mid,High School,Married,47,Annual,App,Silver,0
CUST002016,42.0,FEMALE,CENTRAL,Mid,Graduate,Divorced,14,Multi-year,In-store,Silver,0
CUST001209,48.0,Male,south,Mid,High School,Married,49,Monthly,App,Bronze,0
CUST012966,40.0,Female,EAST,High,Doctorate,Single,42,Multi-year,App,,0
CUST006605,31.0,female,West,High,Graduate,Widowed,5,Annual,Web,Platinum,0
CUST006032,,Female,EAST,High,High School,Single,6,Multi-year,App,Platinum,0
CUST013989,18.0,FEMALE,Central,Low,Graduate,Single,7,Monthly,In-store,Silver,0
CUST001448,62.0,male,east,Low,Graduate,Divorced,26,Monthly,In-store,Silver,1
CUST015760,48.0,Female,EAST,Mid,Graduate,Married,13,multi-year,Web,Silver,0
CUST005272,22.0,Non-binary,West,Low,Graduate,Married,68,Monthly,In-store,Silver,0
CUST000282,28.0,Female,CENTRAL,Low,Graduate,Divorced,17,Monthly,Web,Bronze,1
CUST000007,,Female,north ,Low,High School,Single,47,Monthly,In-store,Bronze,0
CUST012735,51.0,Male,South ,Low,Graduate,Divorced,21,Multi-year,App,Gold,0
CUST002026,,Female,South ,Mid,Graduate,Married,17,Annual,Web,Bronze,0
CUST017936,,Female,central,Mid,Post-Graduate,Married,26,Monthly,Web,Silver,0
CUST007159,42.0,male,central,Mid,Doctorate,Single,78,Monthly,In-store,Platinum,0
CUST008981,,Female,east,Mid,High School,Married,68,Monthly,In-store,Silver,1
CUST004930,55.0,M,west,,Post-Graduate,Married,27,Monthly,Web,Gold,0
CUST019101,41.0,Female,east,Mid,Doctorate,Single,44,multi-year,App,,0
CUST019997,38.0,Male,north ,High,,Widowed,20,multi-year,Web,Silver,0
CUST013508,46.0,MALE,East,Low,,Married,5,Monthly,Web,Silver,0
CUST001933,37.0,male,SOUTH,,High School,Married,35,Monthly,App,Silver,0
CUST009845,29.0,Male,east,High,High School,Single,11,Monthly,App,,0
CUST000890,28.0,M,EAST,Low,Graduate,Married,75,multiyear,Phone,Bronze,0
CUST009951,31.0,male,NORTH,Mid,,Married,33,Annual,Phone,Bronze,0
CUST007986,52.0,Female,EAST,Low,Doctorate,Married,33,Annual,App,Bronze,0
CUST006665,32.0,Female,SOUTH,Mid,Graduate,Married,29,Monthly,App,Silver,0
CUST015704,51.0,F,north ,Mid,Graduate,Single,21,Annual,In-store,Bronze,0
CUST011089,18.0,Male,North,High,Post-Graduate,Single,5,Annual,In-store,Platinum,0
CUST018052,70.0,FEMALE,south,Low,High School,Single,22,Annual,App,Gold,0
CUST006763,,Non-binary,North,High,Graduate,Single,17,Annual,App,,0
CUST018126,47.0,Female,NORTH,High,High School,Widowed,8,Monthly,Phone,Bronze,0
CUST008633,57.0,Male,Central,,High School,Widowed,16,Monthly,Phone,Gold,0
CUST006792,44.0,Male,Central,Low,Graduate,Single,14,Monthly,Web,Platinum,0
CUST017291,35.0,Male,north,High,High School,Married,31,Annual,App,Bronze,0
CUST003815,62.0,F,West,Low,Graduate,Single,20,Monthly,Web,Bronze,1
CUST014105,51.0,Female,South ,Mid,Post-Graduate,Divorced,20,Monthly,In-store,Platinum,0
CUST010648,53.0,Male,south,Low,Graduate,Married,36,Monthly,Phone,,0
CUST003320,35.0,Female,SOUTH,Low,Graduate,Married,5,Annual,Web,Platinum,1
CUST009959,,F,east,,Graduate,Married,35,Multi-year,Web,Bronze,0
CUST015351,38.0,Male,central,Mid,Doctorate,Single,36,Annual,App,Gold,1
CUST000545,50.0,F,south,Mid,High School,Divorced,51,Monthly,Phone,,1
CUST006049,51.0,FEMALE,CENTRAL,Low,Graduate,Married,28,Monthly,Web,Bronze,0
CUST017721,61.0,Female,WEST,,Graduate,Widowed,36,Annual,Web,,0
CUST000948,49.0,male,NORTH,Low,,Married,12,Monthly,Web,,0
CUST018445,43.0,Female,West,High,Post-Graduate,Single,63,Monthly,Web,Gold,0
CUST013379,49.0,female,WEST,High,Graduate,Married,26,Monthly,In-store,Silver,1
CUST008968,46.0,Male,east,Low,,Married,23,Annual,Phone,Bronze,0
CUST010354,30.0,Female,NORTH,High,Graduate,Single,9,Monthly,Phone,Bronze,0
CUST017539,54.0,Female,South ,,Graduate,Married,42,Annual,Web,Silver,1
CUST019760,53.0,Female,north,Low,High School,Married,38,Annual,Web,,0
CUST008713,35.0,M,NORTH,Low,Post-Graduate,Married,22,Annual,Web,Bronze,0
CUST000565,31.0,Female,Central,,High School,Married,41,Monthly,In-store,Silver,0
CUST007736,34.0,F,North,Low,Post-Graduate,Single,16,Monthly,Web,Platinum,0
CUST019632,43.0,Male,central,High,Post-Graduate,Married,30,Monthly,App,Gold,0
CUST015083,18.0,F,WEST,Low,,Divorced,12,Monthly,App,Silver,0
CUST002504,44.0,male,NORTH,Low,Graduate,Married,9,Monthly,App,Silver,0
CUST019636,20.0,Male,SOUTH,Low,High School,Married,7,Monthly,In-store,Gold,1
CUST001096,49.0,Female,East,Mid,High School,Married,84,Multi-year,App,Platinum,0
CUST015153,34.0,Female,West,High,High School,Divorced,33,Monthly,Web,Silver,0
CUST008245,41.0,Male,East,High,Doctorate,Married,13,Annual,Phone,Silver,0
CUST000391,58.0,Male,north ,Mid,High School,Single,2,Annual,App,Bronze,0
CUST005114,49.0,FEMALE,East,Mid,High School,Single,7,Monthly,Phone,Bronze,0
CUST000463,53.0,M,south,Mid,Graduate,Single,9,Annual,In-store,Silver,0
CUST006926,55.0,F,South,Mid,,Single,4,Monthly,App,Gold,0
CUST013895,23.0,Female,central,Low,,Widowed,27,Annual,Web,,0
CUST015838,,Female,Central,Low,Post-Graduate,Single,8,Multi-year,Web,Silver,0
CUST001738,54.0,Male,West,High,Graduate,Single,50,Multi-year,Web,Silver,0
CUST009049,19.0,Male,north,Low,Graduate,Married,35,Annual,App,Bronze,0
CUST001429,39.0,FEMALE,SOUTH,Low,High School,Married,37,Monthly,Web,Bronze,1
CUST010584,58.0,male,EAST,Mid,Post-Graduate,Married,27,Monthly,Web,,0
CUST001603,66.0,female,East,,High School,Single,6,Monthly,Web,Bronze,1
CUST010500,38.0,FEMALE,North,Mid,Post-Graduate,Married,18,multi-year,App,Bronze,0
CUST014728,49.0,Female,south,Mid,Doctorate,Single,53,Annual,Phone,,0
CUST003821,28.0,Male,WEST,,High School,Divorced,2,Annual,App,Bronze,0
CUST015029,29.0,Male,NORTH,Mid,Post-Graduate,Married,4,Monthly,App,Bronze,1
CUST002391,,Female,Central,High,Graduate,Married,49,Monthly,In-store,Platinum,0
CUST007435,42.0,Male,SOUTH,High,High School,Married,34,Monthly,Web,Bronze,1
CUST019640,39.0,Male,central,High,Graduate,Widowed,52,Annual,Web,,1
CUST015722,46.0,F,central,Low,Post-Graduate,Married,35,Annual,App,Silver,0
CUST008848,35.0,Male,CENTRAL,Mid,High School,Married,39,Monthly,Phone,Platinum,0
CUST008046,27.0,Female,south,High,Post-Graduate,Married,29,Monthly,In-store,Bronze,0
CUST002231,36.0,Male,south,Mid,Post-Graduate,Single,13,Annual,App,Platinum,0
CUST014909,,Female,East,High,Graduate,Single,9,Multi-year,Web,,1
CUST001626,45.0,Male,SOUTH,Mid,High School,Single,28,Monthly,App,Bronze,0
CUST019544,57.0,Male,east,Mid,Post-Graduate,Married,17,multiyear,Web,Gold,1
CUST007196,49.0,Male,SOUTH,Mid,Graduate,Divorced,19,Monthly,In-store,Bronze,1
CUST017123,62.0,Female,north ,High,,Married,11,Annual,Phone,Silver,1
CUST003903,50.0,Non-binary,CENTRAL,Mid,Post-Graduate,Married,40,Monthly,App,Bronze,0
CUST015508,56.0,F,NORTH,Mid,Graduate,Single,13,Monthly,App,,1
CUST005626,,Female,north ,High,High School,Married,68,multiyear,App,,0
CUST002373,43.0,male,south,High,Post-Graduate,Single,22,Monthly,Web,Bronze,1
CUST008837,67.0,MALE,east,,Graduate,Single,18,Multi-year,Web,Bronze,0
CUST014557,56.0,Female,CENTRAL,Mid,Doctorate,Single,25,Monthly,In-store,Bronze,0
CUST005679,49.0,Female,North,,Post-Graduate,Single,25,Monthly,Web,Bronze,0
CUST018417,40.0,Female,east,Mid,Post-Graduate,Single,7,Monthly,App,Silver,0
CUST012733,,Male,East,Mid,Graduate,Single,19,multiyear,Web,Gold,0
CUST002887,22.0,Female,east,Low,Post-Graduate,Single,8,Multi-year,Web,Bronze,0
CUST005443,38.0,MALE,central,High,High School,Single,20,Monthly,App,Bronze,0
CUST011700,31.0,Male,north,Mid,High School,Divorced,43,Monthly,In-store,Bronze,0
CUST000193,48.0,M,CENTRAL,Mid,High School,Single,20,Monthly,Web,Gold,0
CUST005459,63.0,Female,CENTRAL,Mid,,Married,30,Monthly,In-store,Platinum,0
CUST004751,55.0,Male,Central,,Graduate,Married,15,Monthly,App,Bronze,0
CUST007390,,Male,North,Low,Post-Graduate,Married,30,Monthly,Web,,0
CUST008159,42.0,Male,North,Mid,Graduate,Single,34,Monthly,App,Silver,0
CUST010898,49.0,M,east,Low,High School,Single,29,Multi-year,App,Silver,0
CUST005479,45.0,Female,south,Low,,Single,88,Monthly,Web,Bronze,1
CUST005127,24.0,Male,South ,High,,Divorced,33,multiyear,In-store,Silver,0
CUST015741,,Female,north ,,Graduate,Married,64,Multi-year,Web,,0
CUST016238,49.0,Male,west,Mid,,Married,17,Multi-year,App,Silver,1
CUST013698,55.0,Male,North,Low,Graduate,Divorced,58,Monthly,In-store,Silver,0
CUST006025,41.0,Male,East,Mid,Graduate,Widowed,20,Monthly,App,Gold,0
CUST003728,45.0,Male,north ,Mid,,Married,7,Monthly,Web,Bronze,0
CUST016114,,Female,north ,Low,Graduate,Divorced,11,Annual,Web,Silver,0
CUST000165,43.0,Male,North,Low,,Married,7,Annual,Web,Silver,0
CUST008347,20.0,Female,South ,Low,Doctorate,Divorced,27,Monthly,Web,Gold,1
CUST011717,36.0,F,CENTRAL,Mid,Post-Graduate,Married,80,Monthly,Web,Silver,0
CUST014595,65.0,Female,WEST,Mid,Post-Graduate,Divorced,21,Annual,App,Bronze,0
CUST002777,18.0,Male,South,Mid,Graduate,Married,35,Monthly,App,Silver,1
CUST014283,48.0,Female,north,High,Graduate,Single,16,Annual,Web,Gold,0
CUST006015,31.0,Female,north ,Low,Graduate,Married,77,multiyear,Web,Silver,0
CUST003717,21.0,Male,CENTRAL,Low,Graduate,Married,32,Annual,In-store,Gold,0
CUST006476,56.0,Male,west,Mid,High School,Married,21,Monthly,App,Silver,1
CUST009194,48.0,MALE,South ,Low,High School,Divorced,18,Annual,App,Silver,0
CUST015754,32.0,Male,west,Mid,Post-Graduate,Divorced,26,Monthly,In-store,Gold,0
CUST006563,24.0,Male,east,Mid,Graduate,Single,43,Annual,Web,,0
CUST004712,34.0,Female,EAST,High,Post-Graduate,Married,15,Monthly,Phone,Silver,0
CUST019414,42.0,Female,South,Low,Graduate,Single,15,Annual,App,Bronze,0
CUST014429,44.0,Non-binary,west,Mid,,Married,64,Monthly,Web,Bronze,0
CUST011012,41.0,male,WEST,Mid,Graduate,Divorced,47,Annual,In-store,,0
CUST016621,26.0,F,west,Low,Graduate,Single,27,Monthly,App,Bronze,0
CUST002474,25.0,Male,WEST,Mid,High School,Single,4,multi-year,In-store,Platinum,0
CUST017164,36.0,Male,CENTRAL,Mid,Graduate,Single,29,Multi-year,In-store,Silver,0
CUST007964,54.0,Male,South,Low,Graduate,Single,18,Annual,Phone,Bronze,0
CUST001508,61.0,Female,South,Low,High School,Widowed,29,Annual,Web,Platinum,0
CUST000420,35.0,Female,EAST,Mid,Post-Graduate,Single,38,Monthly,App,Bronze,1
CUST016265,47.0,F,Central,High,High School,Married,12,Monthly,Web,Platinum,0
CUST018930,38.0,male,WEST,High,High School,Married,59,Annual,App,Bronze,0
CUST005081,20.0,Female,South,Mid,,Married,41,Annual,Web,Gold,1
CUST017333,57.0,Male,Central,,High School,Married,10,Annual,Web,Bronze,0
CUST004097,51.0,Female,NORTH,Mid,High School,Divorced,30,Monthly,Web,Bronze,0
CUST012212,52.0,Female,east,High,Post-Graduate,Divorced,5,Monthly,Phone,Silver,0
CUST001753,,Female,NORTH,Mid,Doctorate,Married,7,Monthly,Phone,Bronze,0
CUST003447,68.0,M,central,Mid,Post-Graduate,Married,25,Monthly,In-store,Bronze,0
CUST007476,39.0,Male,South,Low,High School,Divorced,54,Annual,App,,0
