customer_id,purchase_frequency,avg_order_value,total_spend_6m,recency_days,product_categories_used,returns_ratio,email_open_rate,app_sessions_per_month,support_tickets_6m,campaign_response_rate,last_promotion_used,customer_satisfaction_score,payment_method
CUST015266,5.0,136.63,690.03,183.0,1,,0.7913,49.0,4,0.6889,No Promotion,67.5,Debit Card
CUST019246,4.0,141.28,560.34,183.0,1,0.1234,,60.0,1,0.0,No Promotion,47.0,COD
CUST009850,38.0,15.42,601.18,157.0,4,0.3684,0.4206,60.0,5,0.2764,No Promotion,65.5,Credit Card
CUST019185,5.0,333.36,1670.72,24.0,5,0.3713,0.1032,21.0,7,0.8186,Free Shipping,64.5,Debit Card
CUST016342,10.0,192.08,1975.19,96.0,5,0.0,0.1851,34.0,9,0.4268,Free Shipping,,Debit Card
CUST003817,8.0,60.27,511.33,128.0,7,0.0256,0.5356,19.0,5,0.4695,Discount,,Debit Card
CUST009435,26.0,33.87,873.96,121.0,6,0.0,0.1053,14.0,17,0.3834,No Promotion,21.5,Debit Card
CUST014200,12.0,37.23,439.17,88.0,5,0.3133,0.0,,2,0.0052,Cashback,,COD
CUST010026,19.0,22.38,430.25,54.0,5,0.2127,0.4843,60.0,5,0.4575,No Promotion,45.0,Wallet
CUST007211,1.0,538.03,543.56,1.0,1,0.269,0.0,4.0,15,0.5699,,36.0,Wallet
CUST004670,11.0,1607.35,17408.51,8.0,1,0.0395,0.5364,,14,0.3666,Discount,0.0,Debit Card
CUST010113,42.0,34.23,1537.7,51.0,8,0.3016,,35.0,18,0.6411,Discount,90.5,COD
CUST013716,13.0,26.14,347.8,108.0,7,0.0,0.98,0.0,7,0.0,Discount,58.5,Debit Card
CUST008811,10.0,388.84,3509.21,1.0,5,0.2058,0.1301,19.0,0,0.3266,No Promotion,,Wallet
CUST004622,1.0,15.43,16.05,183.0,1,0.296,0.5058,33.0,0,0.6364,No Promotion,54.5,COD
CUST011569,,20.07,868.67,140.0,1,,0.706,9.0,2,0.7172,No Promotion,8.5,Credit Card
CUST008520,17.0,292.39,4623.05,136.0,2,0.408,0.6511,60.0,3,0.9054,No Promotion,53.5,Credit Card
CUST012840,1.0,699.95,700.31,58.0,1,,0.2628,8.0,0,0.072,No Promotion,67.5,Credit Card
CUST016622,14.0,23.54,343.54,183.0,2,0.0,0.3363,27.0,3,0.5669,No Promotion,44.0,Credit Card
CUST007542,14.0,138.56,1989.27,140.0,4,0.1215,0.3477,35.0,0,0.6344,Discount,35.5,Debit Card
CUST009115,5.0,280.95,1415.1,8.0,4,0.1565,0.4672,21.0,0,0.5317,Discount,30.0,Debit Card
CUST000341,26.0,37.89,984.16,1.0,6,,0.0934,16.0,21,0.1303,Discount,73.5,Credit Card
CUST009001,1.0,17.43,18.79,183.0,1,0.2189,0.0959,18.0,8,0.2387,No Promotion,,Debit Card
CUST014523,42.0,74.14,3354.54,124.0,5,0.2005,0.0,39.0,19,0.5403,Discount,63.0,Credit Card
CUST018486,15.0,143.23,2334.3,157.0,2,0.4848,0.4526,15.0,9,0.229,Free Shipping,68.5,Debit Card
CUST008753,3.0,140.93,445.15,149.0,3,0.1593,0.98,60.0,0,0.97,No Promotion,100.0,Wallet
CUST004975,6.0,340.37,1955.71,10.0,1,0.2023,0.0661,48.0,0,0.287,No Promotion,61.5,Wallet
CUST002872,9.0,56.91,554.57,97.0,8,0.5823,0.1359,33.0,0,0.4123,Discount,86.0,Credit Card
CUST001894,40.0,178.07,7577.34,183.0,7,0.369,0.5212,,14,0.97,No Promotion,59.5,Debit Card
CUST018338,1.0,11.11,11.59,44.0,1,,0.0,0.0,6,0.3915,,32.5,Debit Card
CUST019757,10.0,15.34,148.53,,4,0.0,,29.0,0,0.97,Cashback,60.0,Credit Card
CUST001383,4.0,89.39,345.24,98.0,3,0.0651,0.0,49.0,0,0.8042,Discount,33.0,Credit Card
CUST014082,6.0,11.45,71.86,138.0,3,0.3583,0.0,16.0,1,0.0987,Free Shipping,,COD
CUST018506,,36.6,76.44,16.0,1,0.0,0.98,60.0,0,0.0,Discount,36.5,Wallet
CUST007566,10.0,223.16,2127.56,150.0,4,0.2772,0.2107,,11,0.0,Discount,31.5,Debit Card
CUST010029,12.0,29.92,339.7,66.0,2,0.4462,0.3513,0.0,1,0.8341,Discount,55.5,Debit Card
CUST002534,18.0,55.07,982.84,132.0,8,0.1404,0.6502,60.0,9,0.5707,,30.0,Debit Card
CUST006040,,47.94,759.82,107.0,1,,0.615,0.0,0,0.4996,No Promotion,44.0,Debit Card
CUST008297,25.0,153.91,3854.45,176.0,3,0.0,0.5646,0.0,19,0.0,Free Shipping,3.0,Credit Card
CUST019345,12.0,405.04,4628.18,183.0,3,,0.4429,60.0,0,0.4389,Cashback,92.5,Credit Card
CUST005310,,105.57,150.24,157.0,4,0.4462,0.1605,57.0,11,0.1844,Free Shipping,67.5,Debit Card
CUST001490,24.0,12.5,329.97,183.0,6,0.31,0.6901,60.0,14,0.7765,No Promotion,85.0,Credit Card
CUST017780,5.0,26.53,124.07,105.0,5,0.3462,0.0951,34.0,11,0.271,,7.5,Credit Card
CUST006920,12.0,21.37,257.91,10.0,2,0.0,0.5305,,9,0.7127,Free Shipping,,Credit Card
CUST010483,42.0,191.98,7862.62,1.0,6,0.3574,0.4756,60.0,31,0.1776,,46.5,Credit Card
CUST001983,10.0,24.04,226.85,100.0,7,0.1889,0.2136,31.0,0,0.9106,Free Shipping,79.5,Credit Card
CUST011287,42.0,80.38,3629.57,132.0,8,0.1901,0.7838,60.0,9,0.7844,No Promotion,40.5,Credit Card
CUST010224,8.0,281.42,2457.48,168.0,5,,0.0829,15.0,0,0.1205,Free Shipping,26.0,Credit Card
CUST012670,5.0,195.21,946.81,,2,0.0066,0.8291,20.0,8,0.0,Discount,33.5,COD
CUST016805,1.0,1134.65,1195.27,176.0,1,0.4691,0.2556,41.0,0,0.5403,Cashback,85.5,Debit Card
CUST013442,5.0,44.65,205.02,183.0,1,0.0,0.2025,19.0,0,0.0123,Cashback,43.0,Credit Card
CUST005745,2.0,338.19,692.31,,2,0.2598,0.2067,48.0,0,0.4227,Discount,64.0,Debit Card
CUST011300,14.0,105.86,1341.71,144.0,7,0.272,0.4559,40.0,18,0.0976,No Promotion,64.5,COD
CUST012178,42.0,54.42,2283.9,156.0,8,0.2631,0.2704,47.0,5,0.5932,Cashback,91.0,Credit Card
CUST001135,6.0,504.57,2817.21,46.0,2,,0.1403,60.0,3,0.2889,Discount,65.5,Wallet
CUST008855,16.0,33.1,547.86,183.0,5,0.1249,0.3355,,6,0.0,No Promotion,61.0,Debit Card
CUST016028,5.0,235.58,1278.94,110.0,5,0.1962,0.2193,0.0,2,0.0905,,100.0,Debit Card
CUST000866,5.0,36.3,166.58,76.0,4,0.2295,,0.0,3,0.0004,No Promotion,51.5,Credit Card
CUST004388,12.0,57.18,724.27,106.0,2,0.1304,0.6121,60.0,10,0.7345,No Promotion,,COD
CUST008944,3.0,431.93,1381.45,183.0,3,,0.4494,36.0,8,0.333,Discount,36.0,Credit Card
CUST019524,11.0,388.25,3994.2,72.0,2,0.345,0.3701,60.0,12,0.97,Discount,40.5,Credit Card
CUST006343,4.0,160.9,698.0,118.0,1,,0.4288,12.0,14,0.4089,Discount,54.5,Credit Card
CUST013777,12.0,94.1,1156.53,63.0,4,0.3291,0.4706,0.0,0,0.4684,Free Shipping,,Credit Card
CUST018361,13.0,30.37,397.58,1.0,4,0.1527,0.5426,0.0,0,0.3816,No Promotion,,Credit Card
CUST017625,15.0,44.24,686.38,90.0,6,,0.8295,8.0,21,0.4115,Free Shipping,,Wallet
CUST018146,6.0,28.98,166.51,183.0,4,0.4364,0.0,37.0,4,0.6344,Discount,48.0,Debit Card
CUST019671,18.0,262.17,4271.16,105.0,2,0.3278,0.3939,4.0,16,0.5918,Discount,53.0,Wallet
CUST002734,42.0,28.45,1181.13,63.0,6,0.1395,,46.0,6,0.0,Cashback,53.5,Wallet
CUST019033,22.0,107.11,2471.09,94.0,1,0.2625,0.4891,36.0,8,0.2805,Cashback,69.5,COD
CUST000886,4.0,98.17,425.56,132.0,2,0.598,0.6281,21.0,0,0.3544,Free Shipping,32.5,Wallet
CUST000471,21.0,36.79,761.77,122.0,4,0.3158,0.6197,51.0,12,0.2631,No Promotion,78.0,Credit Card
CUST004524,9.0,115.94,994.14,126.0,3,0.1338,0.8765,20.0,0,0.6131,Discount,66.5,Credit Card
CUST014260,10.0,118.74,1099.84,84.0,7,0.1739,0.7352,56.0,4,0.3805,Free Shipping,72.5,Wallet
CUST015039,3.0,186.77,609.11,156.0,1,0.1008,0.0,34.0,0,0.4032,Discount,92.5,Debit Card
CUST015912,42.0,75.03,2981.74,1.0,6,0.3225,0.6669,60.0,6,0.6658,No Promotion,,Debit Card
CUST009293,24.0,29.08,755.26,71.0,3,0.3263,0.0037,0.0,20,0.196,Cashback,49.5,Debit Card
CUST008050,6.0,844.46,4746.28,46.0,5,0.0,0.5972,60.0,0,0.97,Cashback,33.0,Credit Card
CUST012837,31.0,196.13,5494.12,135.0,8,0.189,0.7164,23.0,22,0.5927,No Promotion,40.0,Credit Card
CUST006275,8.0,378.67,2862.28,,1,0.2027,0.98,23.0,6,0.2798,Free Shipping,34.5,Debit Card
CUST008793,1.0,25.82,27.74,110.0,1,0.0,0.8469,43.0,8,0.217,Free Shipping,67.5,Wallet
CUST019769,1.0,31.92,34.2,170.0,1,0.0,0.1418,31.0,8,0.0205,Discount,57.0,Wallet
CUST001466,1.0,594.22,612.92,48.0,1,0.0294,0.2129,53.0,6,0.6404,Cashback,85.5,Debit Card
CUST019370,1.0,16.79,18.1,96.0,1,0.2002,0.4676,,0,0.3995,,26.0,Debit Card
CUST010713,14.0,70.38,909.98,92.0,5,0.6055,,60.0,2,0.8563,Free Shipping,34.5,Debit Card
CUST013014,8.0,111.38,913.38,,2,0.3426,0.5543,22.0,2,0.6811,Discount,30.5,Credit Card
CUST016251,,55.64,470.88,94.0,5,,,38.0,6,0.1982,No Promotion,72.0,COD
CUST004030,10.0,131.6,1363.08,1.0,6,0.0423,0.4033,60.0,3,0.2837,,,Credit Card
CUST013818,33.0,93.56,3264.25,98.0,4,,0.4651,5.0,30,0.0,,70.0,Debit Card
CUST013396,37.0,44.56,1808.83,133.0,3,0.5866,0.5114,,6,0.0835,Cashback,37.5,Credit Card
CUST011857,9.0,18.07,165.12,183.0,3,0.2047,0.3541,13.0,6,0.0,No Promotion,57.5,Credit Card
CUST001029,1.0,29.62,31.52,46.0,1,0.0951,0.924,12.0,7,0.8256,Cashback,43.5,Wallet
CUST001848,15.0,104.79,1550.99,14.0,4,0.0994,,4.0,2,0.7037,Discount,50.5,Wallet
CUST017174,7.0,90.25,619.43,100.0,2,0.1224,0.5987,0.0,0,0.6818,Cashback,55.5,Debit Card
CUST012168,1.0,52.27,53.41,58.0,1,0.4779,0.0419,19.0,0,0.7087,No Promotion,,Debit Card
CUST013058,6.0,19.96,108.5,1.0,6,0.1299,0.1482,9.0,5,0.4023,Discount,35.0,Credit Card
CUST011318,6.0,248.96,1418.27,158.0,2,0.2128,0.3566,50.0,0,0.6379,Cashback,,Wallet
CUST017131,19.0,24.21,504.85,34.0,4,0.0971,0.0654,60.0,0,0.2194,Free Shipping,79.5,Credit Card
CUST001965,1.0,27.16,27.24,78.0,1,0.5924,0.5838,60.0,0,0.8356,Discount,54.0,Wallet
CUST016133,1.0,963.26,1036.1,88.0,1,0.2421,0.3881,60.0,0,0.4109,Discount,35.0,Wallet
CUST018832,1.0,34.79,35.37,119.0,1,0.3056,0.5811,,3,0.656,Cashback,28.5,Debit Card
CUST016473,14.0,167.0,2474.53,,5,0.2565,,51.0,9,0.9543,Free Shipping,61.5,Credit Card
CUST017236,1.0,957.45,968.23,1.0,1,0.1044,0.6445,38.0,5,0.207,,57.5,COD
CUST015901,5.0,27.13,146.87,90.0,1,,0.98,60.0,7,0.2863,Cashback,41.5,Credit Card
CUST006115,1.0,1375.28,1433.1,183.0,1,0.0,,18.0,3,0.2498,Free Shipping,10.0,COD
CUST018283,21.0,190.6,4105.65,57.0,4,0.1136,0.0771,49.0,9,0.4376,Discount,59.0,Credit Card
CUST018577,14.0,454.08,6723.7,126.0,7,,0.3437,0.0,0,0.3717,No Promotion,7.0,Credit Card
CUST004292,9.0,145.88,1268.95,119.0,4,0.1027,0.4086,60.0,8,0.9104,No Promotion,28.0,Debit Card
CUST014506,,27.55,95.3,122.0,2,0.1783,0.2726,50.0,0,0.5945,No Promotion,,Credit Card
CUST006183,24.0,24.2,607.7,124.0,8,,0.4706,52.0,6,0.97,Discount,34.0,Credit Card
CUST009350,17.0,289.47,4981.27,126.0,5,,0.2004,23.0,1,0.1863,Cashback,45.0,Debit Card
CUST002021,40.0,182.32,7007.82,90.0,8,0.2694,0.4888,60.0,6,0.4907,Free Shipping,52.0,Debit Card
CUST010337,14.0,85.62,1234.48,88.0,4,0.3247,0.7342,60.0,13,0.5962,Cashback,88.0,Wallet
CUST019248,15.0,34.01,544.67,99.0,6,0.1704,0.922,20.0,3,0.4241,Cashback,37.0,Wallet
CUST012470,11.0,212.32,2492.45,183.0,6,0.318,0.277,14.0,0,0.7266,Cashback,,COD
CUST017756,,95.26,3686.45,183.0,5,0.0,0.7529,41.0,2,0.4907,Cashback,,Wallet
CUST001637,1.0,468.68,511.88,7.0,1,0.6945,0.5562,18.0,4,0.7477,No Promotion,44.5,Wallet
CUST000901,42.0,115.74,4412.66,183.0,7,0.3706,0.7289,60.0,40,0.4967,No Promotion,80.5,Wallet
CUST019707,10.0,28.16,289.09,70.0,1,0.0576,0.1379,,0,0.0541,No Promotion,59.5,COD
CUST018880,9.0,30.54,260.67,183.0,3,,0.1274,19.0,2,0.4547,Cashback,71.0,Credit Card
CUST017482,28.0,105.08,3195.5,10.0,5,,0.4935,0.0,11,0.2143,,38.5,Debit Card
CUST013678,7.0,53.54,383.65,18.0,1,0.1392,0.54,0.0,11,0.6039,No Promotion,41.5,Wallet
CUST011423,15.0,269.52,3962.42,152.0,8,0.1152,,13.0,1,0.0,No Promotion,98.0,Credit Card
CUST001947,20.0,90.17,1886.87,111.0,5,0.171,0.4528,6.0,4,0.97,Discount,94.5,Credit Card
CUST012057,35.0,177.57,5851.25,183.0,8,0.1475,,47.0,31,0.1896,No Promotion,88.0,Credit Card
CUST005667,20.0,38.67,710.2,54.0,6,0.573,0.2891,36.0,6,0.3161,,32.0,COD
CUST002674,,88.43,1050.14,183.0,6,0.0916,0.5576,0.0,5,0.3111,Discount,60.5,Credit Card
CUST002225,,98.49,1427.09,58.0,8,,0.7097,39.0,15,0.2546,Cashback,8.0,Debit Card
CUST014877,5.0,251.23,1353.85,113.0,2,0.2498,0.9499,30.0,0,0.6701,Discount,47.0,Credit Card
CUST012243,26.0,26.11,641.2,,4,,0.2142,35.0,4,0.1529,Cashback,8.0,COD
CUST019108,37.0,111.52,4340.93,170.0,7,0.1005,0.98,60.0,7,0.2701,Discount,55.5,Credit Card
CUST011507,9.0,46.08,376.38,20.0,2,0.1068,0.8122,,0,0.3229,,60.5,Credit Card
CUST011796,22.0,228.67,4883.2,2.0,4,0.1924,0.5624,0.0,0,0.9263,,96.0,Debit Card
CUST007241,9.0,75.6,701.32,70.0,4,0.3215,0.0,38.0,11,0.5536,Free Shipping,83.0,Credit Card
CUST012553,27.0,352.79,10146.88,110.0,3,0.478,0.5062,17.0,2,0.3441,Discount,63.5,Debit Card
CUST018016,9.0,15.45,151.37,183.0,6,0.313,0.2908,9.0,3,0.0,Free Shipping,54.0,Credit Card
CUST003961,1.0,13.72,14.7,65.0,1,0.0357,,44.0,0,0.4454,Free Shipping,92.5,Credit Card
CUST016412,31.0,86.19,2651.92,21.0,5,0.2901,0.5512,27.0,35,0.7173,Discount,4.0,Credit Card
CUST015190,13.0,284.62,3374.93,38.0,3,0.1178,0.3318,30.0,12,0.4198,No Promotion,38.5,COD
CUST002974,,101.8,1779.87,45.0,4,0.1709,0.3954,45.0,0,0.3071,No Promotion,48.5,Debit Card
CUST000354,12.0,38.78,504.73,170.0,5,0.0197,0.6939,0.0,14,0.6707,Discount,58.0,Credit Card
CUST004480,36.0,130.11,4761.63,1.0,6,0.0,0.041,12.0,0,0.0,Discount,41.0,Credit Card
CUST015479,6.0,336.95,1958.1,70.0,5,0.3049,,9.0,0,0.9555,No Promotion,,COD
CUST002565,11.0,206.06,2152.8,183.0,5,0.2241,0.4219,17.0,0,0.6313,Discount,65.0,COD
CUST007277,7.0,213.72,1380.44,1.0,4,0.2142,0.5063,21.0,3,0.1589,No Promotion,45.5,Credit Card
CUST016701,9.0,17.21,162.69,1.0,1,0.0,0.9292,0.0,16,0.4759,Free Shipping,,Debit Card
CUST016492,20.0,514.72,10114.0,181.0,2,0.0074,0.605,0.0,16,0.5792,No Promotion,26.0,Credit Card
CUST013767,2.0,22.48,48.89,48.0,2,0.3898,,11.0,0,0.2408,Cashback,42.0,Credit Card
CUST004587,30.0,89.06,2647.44,117.0,3,0.09,0.2556,0.0,5,0.1992,Free Shipping,92.0,Wallet
CUST008392,41.0,128.12,5587.46,53.0,8,0.0581,0.3348,44.0,29,0.7987,Cashback,62.5,Credit Card
CUST009366,1.0,24.18,26.11,108.0,1,0.1797,,27.0,3,0.0,Discount,24.0,Credit Card
CUST017306,,104.71,322.8,128.0,2,0.0,0.3078,27.0,7,0.2054,Discount,75.5,Wallet
CUST019325,11.0,43.82,460.15,90.0,1,0.0852,0.2292,0.0,15,0.3059,No Promotion,79.5,Wallet
CUST019062,28.0,36.3,953.62,106.0,6,,0.98,,10,0.7685,No Promotion,54.5,Credit Card
CUST001341,20.0,142.17,3114.54,92.0,6,0.2255,0.5097,,20,0.3068,No Promotion,61.5,COD
CUST017531,17.0,10.99,198.37,54.0,5,0.5199,0.5379,13.0,14,0.0239,Free Shipping,36.5,Credit Card
CUST006933,14.0,30.13,409.03,120.0,7,,0.5767,20.0,3,0.7631,No Promotion,64.0,Credit Card
CUST002024,13.0,178.62,2331.28,183.0,4,0.4423,,60.0,3,0.6214,No Promotion,,Credit Card
CUST005731,5.0,61.69,310.5,6.0,1,0.0,0.9724,5.0,0,0.7985,Free Shipping,67.0,COD
CUST005229,2.0,280.19,572.4,183.0,2,0.2635,0.2146,14.0,2,0.0,No Promotion,87.5,Debit Card
CUST002567,1.0,20.65,21.21,183.0,1,0.5642,0.519,17.0,0,0.0,Cashback,2.0,Credit Card
CUST006615,5.0,95.92,465.11,110.0,3,0.3113,0.3513,24.0,0,0.2856,Cashback,86.5,Credit Card
CUST000436,1.0,153.41,166.22,135.0,1,0.3373,0.6314,60.0,7,0.3785,Free Shipping,35.5,Debit Card
CUST017875,,107.85,2894.81,18.0,8,0.1696,,30.0,8,0.6747,Cashback,63.5,Credit Card
CUST018905,4.0,255.72,1003.14,76.0,4,0.3547,0.5444,26.0,2,0.2668,Cashback,,Credit Card
CUST009118,13.0,78.42,1065.72,1.0,3,,0.2696,13.0,5,0.5991,No Promotion,,Debit Card
CUST001961,5.0,31.96,173.26,58.0,2,0.5217,0.5739,27.0,0,0.6831,Cashback,59.0,Wallet
CUST000981,8.0,20.45,157.35,108.0,6,0.1878,0.5877,3.0,1,0.346,Discount,47.5,Credit Card
CUST005979,2.0,1056.24,1938.35,135.0,2,0.5563,,0.0,6,0.6276,No Promotion,77.0,Wallet
CUST005343,9.0,82.11,714.79,102.0,3,,0.7025,17.0,0,0.5693,Discount,36.5,Debit Card
CUST001745,15.0,138.3,2145.42,183.0,4,,0.5255,25.0,5,0.97,Cashback,38.5,Credit Card
CUST000605,30.0,172.88,5186.22,129.0,5,0.0,0.4888,21.0,5,0.1531,No Promotion,73.5,COD
CUST017994,1.0,28.02,29.18,1.0,1,0.1047,0.139,13.0,0,0.1029,No Promotion,88.0,COD
CUST019750,11.0,22.31,224.32,1.0,6,0.3319,,12.0,18,0.1602,Cashback,49.5,Debit Card
CUST003976,5.0,46.74,243.04,183.0,3,0.0688,0.3915,24.0,7,0.3966,,72.5,Credit Card
CUST019428,8.0,202.33,1695.21,182.0,4,0.0,0.019,0.0,2,0.321,,29.5,Credit Card
CUST015977,15.0,103.81,1435.56,183.0,4,0.115,0.0915,2.0,6,0.0,Cashback,,COD
CUST006629,11.0,148.01,1724.06,163.0,7,0.3524,0.1225,0.0,7,0.5814,Discount,77.5,Debit Card
CUST009866,1.0,28.35,31.13,176.0,1,0.1152,0.6689,17.0,0,0.4287,Cashback,47.5,Credit Card
CUST010591,6.0,250.26,1371.89,173.0,4,0.1836,0.4383,0.0,8,0.2002,Free Shipping,26.0,Credit Card
CUST009257,7.0,204.97,1387.11,102.0,1,0.3577,0.0,16.0,0,0.2096,Cashback,,COD
CUST009620,13.0,63.6,864.92,183.0,8,0.3853,0.4812,50.0,7,0.9094,Cashback,83.5,Credit Card
CUST002584,1.0,194.88,205.98,181.0,1,0.4472,0.7901,0.0,0,0.2465,Discount,44.5,Credit Card
CUST017888,1.0,969.04,1027.79,183.0,1,0.3916,0.3949,0.0,0,0.3002,Cashback,44.5,COD
CUST011967,7.0,368.61,2466.55,100.0,4,0.0476,0.4064,33.0,12,0.2633,Free Shipping,26.5,Credit Card
CUST014725,20.0,133.26,2621.48,136.0,6,,,,0,0.4884,Free Shipping,16.5,Debit Card
CUST013543,38.0,57.8,2144.43,134.0,8,0.5485,0.6894,60.0,30,0.3638,Free Shipping,81.5,Credit Card
CUST012567,2.0,285.31,558.07,183.0,2,0.2299,0.206,16.0,15,0.4652,Cashback,65.5,Wallet
CUST003484,41.0,96.3,3940.11,116.0,5,0.201,0.0728,13.0,1,0.0,,66.0,Credit Card
CUST007451,4.0,346.96,1375.44,132.0,2,0.1032,,,7,0.5145,,,Debit Card
CUST009649,1.0,28.87,31.51,166.0,1,0.2552,0.1016,22.0,6,0.3156,Discount,51.0,Debit Card
CUST019469,24.0,296.39,6814.84,159.0,5,0.3338,0.4868,,6,0.0,No Promotion,96.5,Credit Card
CUST019275,13.0,40.95,492.84,65.0,3,0.3011,0.0,0.0,2,0.2853,Discount,52.0,Credit Card
CUST018750,3.0,32.65,99.95,46.0,2,0.0248,0.7408,27.0,10,0.0272,Discount,60.0,COD
CUST005757,22.0,221.57,4799.29,27.0,7,0.3057,0.4806,,7,0.5413,,64.0,Credit Card
CUST008502,35.0,15.62,565.56,138.0,2,0.2922,0.8958,29.0,12,0.3818,Cashback,18.5,Debit Card
CUST007514,11.0,22.27,224.78,60.0,3,0.1835,,0.0,0,0.406,Free Shipping,100.0,COD
CUST017474,13.0,87.75,1105.36,183.0,5,0.0668,0.0,60.0,1,0.97,Cashback,72.5,Debit Card
CUST019869,1.0,234.52,256.76,183.0,1,0.2645,,,9,0.52,No Promotion,33.0,Credit Card
CUST011294,,72.35,196.22,48.0,2,0.5949,0.6073,50.0,8,0.7423,,58.5,Debit Card
CUST008653,5.0,214.12,1129.14,,4,,0.98,,0,0.9635,No Promotion,85.0,COD
CUST008966,8.0,49.82,369.14,160.0,1,0.0321,,0.0,13,0.0625,No Promotion,0.0,COD
CUST006399,10.0,23.93,223.73,53.0,2,0.6003,0.3091,7.0,0,0.4052,No Promotion,75.0,Credit Card
CUST014553,3.0,35.18,102.72,164.0,3,0.121,0.6365,40.0,12,0.5455,Discount,,Wallet
CUST014215,30.0,18.69,537.49,121.0,7,,0.1883,12.0,10,0.3705,Discount,60.0,Credit Card
CUST012991,3.0,18.89,61.43,,1,0.5729,0.8538,35.0,2,0.6543,No Promotion,92.5,Wallet
CUST006547,42.0,40.53,1868.64,1.0,4,0.22,0.4024,26.0,20,0.3522,Free Shipping,,Credit Card
CUST014392,1.0,62.23,62.34,40.0,1,0.2291,0.8616,18.0,0,0.413,Cashback,59.5,Debit Card
CUST001474,17.0,29.72,475.03,183.0,6,0.2018,0.6064,0.0,10,0.9537,No Promotion,53.0,Credit Card
CUST000958,1.0,669.16,684.72,183.0,1,0.0627,0.0538,29.0,0,0.5966,Cashback,28.5,Debit Card
CUST013005,,107.53,312.61,172.0,3,0.1689,0.5281,25.0,28,0.7683,,47.5,COD
CUST013692,33.0,75.11,2461.77,183.0,7,0.0,0.1028,22.0,25,0.4548,No Promotion,27.0,Credit Card
CUST009999,1.0,269.24,285.78,118.0,1,0.5415,0.6922,21.0,15,0.6495,Discount,5.0,Credit Card
CUST011817,9.0,149.68,1246.99,74.0,3,0.0513,0.3951,0.0,0,0.57,No Promotion,76.0,Credit Card
CUST004320,25.0,319.11,7404.99,122.0,5,0.3211,0.0,60.0,2,0.6492,Cashback,100.0,COD
CUST005966,8.0,53.39,414.46,110.0,1,0.3177,0.2548,60.0,0,0.6949,Cashback,29.5,COD
CUST006722,19.0,20.02,386.53,173.0,4,,,38.0,19,0.4683,Free Shipping,50.5,Debit Card
CUST016734,7.0,160.48,1208.24,1.0,3,0.0,0.282,45.0,1,0.0,Free Shipping,,COD
CUST019980,14.0,26.74,353.66,1.0,3,0.0379,0.6195,12.0,11,0.562,,68.5,COD
CUST012598,22.0,64.32,1491.83,183.0,3,0.2578,,44.0,9,0.0,Cashback,64.0,Credit Card
CUST013280,2.0,179.43,339.21,111.0,1,0.0525,0.7437,25.0,12,0.4676,Free Shipping,81.0,Wallet
CUST015323,17.0,246.17,3793.71,48.0,4,0.0,0.2372,0.0,0,0.0,No Promotion,28.5,Wallet
CUST015975,2.0,272.11,560.53,183.0,2,0.5628,0.3284,0.0,0,0.5894,,57.5,Credit Card
CUST007932,12.0,175.16,1981.97,96.0,2,0.1357,,26.0,8,0.1315,No Promotion,82.5,COD
CUST008268,,24.69,46.95,152.0,7,0.5147,0.2167,0.0,2,0.6472,Discount,67.0,COD
CUST016321,9.0,351.75,3440.18,1.0,4,0.148,0.98,38.0,8,0.5312,Free Shipping,82.0,Credit Card
CUST009690,41.0,75.23,2840.84,46.0,8,0.2242,0.1791,52.0,23,0.97,Discount,57.0,Debit Card
CUST002016,,108.67,1805.31,80.0,7,0.2989,0.5021,5.0,11,0.9173,Discount,61.5,Credit Card
CUST001209,37.0,79.39,2767.28,75.0,8,0.0987,0.7058,60.0,19,0.5165,Discount,49.5,Credit Card
CUST012966,5.0,12.43,67.26,162.0,3,0.3237,,37.0,4,0.3388,No Promotion,78.0,Debit Card
CUST006605,42.0,509.02,19574.52,64.0,6,0.2874,0.0,32.0,27,0.2955,Discount,81.5,Credit Card
CUST006032,10.0,18.54,194.71,2.0,2,0.434,0.7322,58.0,9,0.6123,Free Shipping,29.0,Wallet
CUST013989,,164.58,2812.28,149.0,2,0.4887,0.4713,,0,0.7694,No Promotion,99.0,COD
CUST001448,1.0,2474.74,2475.64,31.0,1,0.4289,0.5209,0.0,8,0.5432,Discount,24.0,Credit Card
CUST015760,42.0,90.15,3541.93,122.0,8,0.3214,0.4139,0.0,33,0.8313,No Promotion,59.0,Debit Card
CUST005272,42.0,191.54,8537.91,1.0,6,0.1422,0.7453,9.0,11,0.6312,,33.5,Credit Card
CUST000282,1.0,1142.85,1179.14,166.0,1,0.1259,0.4201,42.0,4,0.3085,Free Shipping,86.0,Wallet
CUST000007,27.0,86.34,2107.91,113.0,7,,,25.0,7,0.1778,Cashback,27.0,COD
CUST012735,1.0,281.1,286.62,88.0,1,0.4114,0.98,,0,0.97,No Promotion,54.0,Debit Card
CUST002026,24.0,62.08,1479.88,84.0,4,0.1137,0.4312,34.0,7,0.97,No Promotion,,Credit Card
CUST017936,4.0,302.48,1217.47,60.0,1,0.3192,0.5338,56.0,0,0.4224,No Promotion,,Debit Card
CUST007159,1.0,1226.66,1290.87,86.0,1,0.0991,0.6079,60.0,0,0.8186,Free Shipping,100.0,Credit Card
CUST008981,1.0,14.74,15.62,135.0,1,0.3435,,,8,0.9688,No Promotion,46.0,Credit Card
